319	1221	0	7	FC200328	9750.000000	0
320	2179	0	7	FC200625	1622.500000	0
321	2207	0	7	FC200633	2500.000000	0
322	2227	0	7	FC200640	2400.000000	0
323	1218	0	7	FC200325	10155.000000	0
324	1552	0	7	FC200426	12560.000000	0
325	2069	0	7	FC200584	2616.000000	0
326	2144	0	7	FC200607	1440.000000	0
326	2236	0	7	FC200643	2160.000000	0
327	2240	0	7	FC200645	150.000000	0
328	163	0	7	FC200039	6400.000000	0
328	281	0	7	FC200068	125.000000	0
328	340	0	7	FC200085	6000.000000	0
328	418	0	7	FC200108	1250.000000	0
328	638	0	7	FC200166	17200.000000	0
328	1326	0	7	FC200357	1500.000000	0
329	2272	0	7	FC200654	2100.000000	0
331	1174	0	7	FC200314	1250.000000	0
332	2283	0	7	FC200657	8000.000000	0
332	2285	0	7	FC200658	8000.000000	0
333	2293	0	7	FC200659	4400.000000	0
334	652	0	7	FC200168	0.600000	0
335	2185	0	7	FC200627	125.000000	0
336	2340	0	7	FC200673	12000.000000	0
338	499	0	7	FC200012	152860.000000	0
339	877	0	7	FC200237	7200.000000	0
340	937	0	7	FC200254	393369.600000	0
341	1585	0	7	FC200436	9630.000000	0
342	2365	0	7	FC200684	2500.000000	0
343	807	0	7	FC200212	500.000000	0
344	2357	0	7	FC200681	12580.000000	0
345	2372	0	7	FC200685	2250.000000	0
346	2379	0	7	FC200688	660.000000	0
347	1409	0	7	FC200384	4190.000000	0
348	1369	0	7	FC200371	54860.000000	0
349	2166	0	7	FC200619	3040.000000	0
350	2008	0	7	FC200570	12000.000000	0
351	2167	0	7	FC200620	3840.000000	0
352	2066	0	7	FC200583	3600.000000	0
353	2151	0	7	FC200613	3340.000000	0
354	2399	0	7	FC200692	8000.000000	0
355	2135	0	7	FC200598	2040.000000	0
356	2143	0	7	FC200606	3000.000000	0
357	2065	0	7	FC200582	1440.000000	0
358	2053	0	7	FC200581	4400.000000	0
359	1780	0	7	FC200491	3000.000000	0
360	2085	0	7	FC200589	6900.000000	0
360	2086	0	7	FC200590	13600.000000	0
361	2445	0	7	FC200706	2700.000000	0
362	1053	0	7	FC200285	3430.000000	0
362	1881	0	7	FC200522	4930.000000	0
362	2171	0	7	FC200624	4104.000000	0
363	2469	0	7	FC200714	2400.000000	0
364	2422	0	7	FC200699	7350.000000	0
365	2422	0	7	FC200699	7350.000000	0
366	1244	0	7	FC200335	10029.800000	0
367	2548	0	7	FC200737	420.000000	0
368	2537	0	7	FC200733	530.000000	0
369	2499	0	7	FC200720	1200.000000	0
370	2551	0	7	FC200739	3840.000000	0
370	2552	0	7	FC200740	1900.000000	0
371	2555	0	7	FC200741	4940.000000	0
372	2347	0	7	FC200676	1680.000000	0
330	171	0	7	FC200041	11250.000000	0
330	285	0	7	FC200070	19000.000000	0
330	511	0	7	FC200131	4500.000000	0
330	513	0	7	FC200132	14960.000000	0
330	517	0	7	FC200133	36000.000000	0
330	705	0	7	FC200185	1400.000000	0
330	707	0	7	FC200186	6000.000000	0
330	834	0	7	FC200222	44700.000000	0
330	891	0	7	FC200242	14700.000000	0
330	921	0	7	FC200247	8600.000000	0
330	925	0	7	FC200248	33200.000000	0
330	1045	0	7	FC200281	14256.000000	0
330	1075	0	7	FC200289	44100.000000	0
330	1088	0	7	FC200293	20175.000000	0
330	1105	0	7	FC200296	14960.000000	0
373	2598	0	7	FC200754	750.000000	0
374	2623	0	7	FC200763	1365.000000	0
375	2455	0	7	FC200709	1480.000000	0
314	2350	0	7	FC200678	2400.000000	0
376	2433	0	7	FC200700	6720.000000	0
377	2245	0	7	FC200647	2300.000000	0
378	2282	0	7	FC200656	8340.000000	0
379	2313	0	7	FC200667	6080.000000	0
380	2364	0	7	FC200683	2500.000000	0
381	2414	0	7	FC200696	2520.000000	0
381	2488	0	7	FC200710	7700.000000	0
382	2431	0	7	FC200702	1200.000000	0
383	2631	0	7	FC200765	1250.000000	0
384	1820	0	7	FC200503	114000.000000	0
385	2642	0	7	FC200768	12000.000000	0
386	2644	0	7	FC200769	2400.000000	0
387	1670	0	7	FC200465	3500.000000	0
388	2533	0	7	FC200731	12500.000000	0
389	1055	0	7	FC200287	2250.000000	0
389	1097	0	7	FC200295	1048.800000	0
389	1128	0	7	FC200301	2580.000000	0
389	1147	0	7	FC200309	750.000000	0
389	1489	0	7	FC200403	35700.000000	0
389	1524	0	7	FC200414	7796.000000	0
390	392	0	7	FC200100	11800.000000	0
390	556	0	7	FC200141	29800.000000	0
391	2652	0	7	FC200772	720.000000	0
392	546	0	7	FC200137	1255.000000	0
393	2667	0	7	FC200777	1250.000000	0
394	2672	0	7	FC200780	2400.000000	0
395	670	0	7	FC200173	2300.000000	0
395	672	0	7	FC200174	24350.000000	0
395	676	0	7	FC200176	2000.000000	0
395	678	0	7	FC200177	200.000000	0
395	680	0	7	FC200178	2300.000000	0
395	789	0	7	FC200205	34150.000000	0
396	1135	0	7	FC200304	7500.000000	0
396	1137	0	7	FC200305	900.000000	0
396	1139	0	7	FC200306	1560.000000	0
