0	0	C0012	DV26086			2026-02-11			30000		7T_3408/8E8409_KSP	PIN + RETAINER   7T3408/8E8409  7T3402	5	5	0	41.07	7	0	0	49.28	37019	1	0	133.47	160.16			0	133.47	160.16
0	0	C0012	DV26118			2026-02-23			10000		6Y_5685_KSP	SPROCKET CAT 330	2	2	0	4875.78	7	0	0	5850.94	38544	1	0	6338.52	7606.22			0	6338.52	7606.22
0	0	C0012	DV26135			2026-02-25			10000		DC_3186_FRF	SEPARATEUR	1	1	0	3956.33	7	0	1734.44	4747.6	38887	1	0	2769.43	3323.32			0	2769.43	3323.32
0	0	C0012	DV26203			2026-03-12			10000		FS_5673_FRF	ELEMENT FILTER   133_5673	1	1	0	215.1	7	0	73.37	258.12	40657	1	0	150.57	180.68			0	150.57	180.68
0	0	C0012	DV26203			2026-03-12			20000		FF_8960_FRF	ELEMENT FILTER    360_8960	1	1	0	128.47	7	0	65.5	154.16	40658	1	0	89.93	107.91			0	89.93	107.91
0	0	C0012	DV26203			2026-03-12			30000		FL_8325_FRF	ELEMENT FILTER	1	1	0	123.16	7	0	26.4	147.79	40659	1	0	86.21	103.45			0	86.21	103.45
0	0	C0012	DV26203			2026-03-12			40000		FA_399/400_FRF	KIT AIR FILTER	1	1	0	641.57	7	0	285	769.88	40660	1	0	449.1	538.92			0	449.1	538.92
0	0	C0012	DV26203			2026-03-12			50000		FL_3077_FRF	ELEMENT FILTER   LF785 - FL_3077	1	1	0	88.78	7	0	22.65	106.54	40661	1	0	62.15	74.58			0	62.15	74.58
0	0	C0012	DV26203			2026-03-12			60000		FA_352/485_FRF	AF25352+AF25485  /  FA_5352/5485	1	1	0	255.25	7	0	104.98	306.3	40662	1	0	178.68	214.41			0	178.68	214.41
0	0	C0012	DV26203			2026-03-12			70000		FS_4089_FRF	ELEMENT FILTER    117_4089	1	1	0	127.23	7	0	54.08	152.68	40663	1	0	89.07	106.88			0	89.07	106.88
0	0	C0030	DV26204			2026-03-12			10000		AF25333_UFI	AIR FILTER  27.357.00   5010230841	3	3	0	607.57	1	0	8.92	729.08	40711	1	0	1093.62	1312.34			0	1093.62	1312.34
0	0	C0030	DV26204			2026-03-12			20000		FL_0556_FRF	ELEMENT FILTER VOLVO 477556  WP11102/3	4	4	0	110.8	1	0	37.41	132.96	40719	1	0	265.92	319.1			0	265.92	319.1
0	0	C0030	DV26204			2026-03-12			30000		FF_1102_FRF	ELEMENT FILTER   FF254  WDK11102/28	4	4	0	165.05	1	0	52.52	198.06	40720	1	0	396.12	475.34			0	396.12	475.34
0	0	C0012	DV26206			2026-03-12			10000		6.3795.0_FRF	SEPARATEUR    6.3795.0	1	1	0	928.12	1	0	0	1113.74	40730	1	0	649.68	779.62			0	649.68	779.62
0	0	C0012	DV26206			2026-03-12			20000		6.4212.0_FRF	AIR FILTER FA_4212_FRF	1	1	0	302.85	1	0	12.71	363.42	40731	1	0	211.99	254.39			0	211.99	254.39
0	0	C0111	DV26213			2026-03-14			10000		HF35329_FRF	ELEMENTFILTER    **FH_3329**	1	1	0	3847	0	0	1781.35	4616.4	40937	1	0	2308.2	2769.84			0	2308.2	2769.84
0	0	C0164	DV26223			2026-03-24			10000		DF_5010_FRF	SEPARATEUR   1622 0623 00	1	1	0	685.33	7	0	205.15	822.4	41420	1	0	479.73	575.68			0	479.73	575.68
0	0	C0164	DV26223			2026-03-24			20000		FH_6105_FRF	ELEMENT FILTER  1613 6105 00	1	1	0	172.12	7	0	64.52	206.54	41421	1	0	120.48	144.58			0	120.48	144.58
0	0	C0003	DV26224			2026-03-24			10000		AF25748_MSF	AIR FILTER  R628	1	1	0	373.95	0	0	248.98	448.74	41427	1	0	224.37	269.24			0	224.37	269.24
0	0	C0003	DV26224			2026-03-24			20000		AF25749_MSF	AIR FILTER   R653	1	1	0	243.95	0	0	97.58	292.74	41428	1	0	146.37	175.64			0	146.37	175.64
0	0	C0003	DV26224			2026-03-24			30000		FF_8554_FRF	ELEMENT FILTER  11708554  FF5796	1	1	0	109.37	0	0	2.15	131.24	41429	1	0	65.62	78.74			0	65.62	78.74
0	0	C0003	DV26224			2026-03-24			40000		FS_0086_FRF	ELEMENT FILTER FS19605	1	1	0	121.43	0	0	46.94	145.72	41430	1	0	72.86	87.43			0	72.86	87.43
0	0	C0003	DV26224			2026-03-24			50000		FH_8836_FRF	ELEMENT FILTER   HF28836	1	1	0	96.62	0	0	17.5	115.94	41431	1	0	57.97	69.56			0	57.97	69.56
0	0	C0003	DV26224			2026-03-24			60000		HF6005_FRF	ELEMENT FILTER  HF7551	1	1	0	265.07	0	0	103.97	318.08	41432	1	0	159.04	190.85			0	159.04	190.85
0	0	C0186	DV26225			2026-03-24			10000		FL_0777_FRF	ELEMENT FILTER LF777	16	16	0	240.12	2	0	86.68	288.14	41442	1	0	2305.12	2766.14			0	2305.12	2766.14
0	0	C0186	DV26225			2026-03-24			20000		FS_1006_FRF	ELEMENT FILTER   FS1006	30	30	0	321.85	2	0	79.09	386.22	41443	1	0	5793.3	6951.96			0	5793.3	6951.96
0	0	C0186	DV26225			2026-03-24			30000		LF3367_FRF	OIL FILTRE    E180H	1	1	0	483.68	2	0	260	580.42	41455	1	0	290.21	348.25			0	290.21	348.25
0	0	C0190	DV26229			2026-03-26			10000		FS_5386_FRF	ELEMENT FILTER    438-5386  438-5385	1	1	0	482.37	1	0	172.65	578.84	41700	1	0	313.54	376.25			0	313.54	376.25
0	0	C0041	DV26232			2026-03-26			10000		FF_0749_FRF	ELEMENT FILTER    1R0749	1	1	0	180.4	2	0	62.03	216.48	41713	1	0	108.24	129.89			0	108.24	129.89
